receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692404.138406277,1780692404.137943983,84,map,ego_position_cmd,0.33465644770808595,0.45249420475034235,1.2402001334730524,-0.04612239213765407,0.1505954014686387,0.0066895389774189115,-0.06776793066088742,-0.02075507646194433,-0.002035131757073275,1.8679926406493905,0.45,1
1780692404.182653666,1780692404.182031155,84,map,ego_position_cmd,0.33465644770808595,0.45249420475034235,1.2402001334730524,-0.04612239213765407,0.1505954014686387,0.0066895389774189115,-0.06776793066088742,-0.02075507646194433,-0.002035131757073275,1.8679926406493905,0.45,1
1780692404.226540089,1780692404.225994587,85,map,ego_position_cmd,0.33224236005234126,0.46006822514627205,1.2405351798330022,-0.04953070131582243,0.14950906202355357,0.0065863891315917494,-0.06727907791059912,-0.022288815592120096,-0.002052093479045737,1.8907058159995358,0.45,1
1780692404.270454407,1780692404.269988060,86,map,ego_position_cmd,0.32948515601998374,0.46806579505719237,1.2408859823628549,-0.05312960777573658,0.1482683202089927,0.006475687808264528,-0.06672074409404671,-0.023908323499081462,-0.002069852857119533,1.9148764311004924,0.45,1
1780692404.314742804,1780692404.314013243,87,map,ego_position_cmd,0.32677236219008404,0.47537871952094785,1.2412041398544642,-0.056420423784426556,0.1470475629855378,0.00637278037668579,-0.06617140334349203,-0.025389190702991952,-0.0020859595801322487,1.9371622612499777,0.45,1
1780692404.358510733,1780692404.357986927,88,map,ego_position_cmd,0.3238663059065968,0.4827049957553017,1.2415204336852566,-0.059717248089885766,0.14573983765796858,0.006267991131218044,-0.06558292694608586,-0.026872761640448595,-0.0021019719553161164,1.959681570301109,0.45,1
1780692404.402502298,1780692404.401934147,89,map,ego_position_cmd,0.320800216071074,0.48995435459017417,1.241831052827764,-0.06297945956557839,0.14436009723198331,0.006162548405742208,-0.0649620437543925,-0.02834075680451028,-0.0021176970494055595,1.9821708823510562,0.45,1
1780692404.446276903,1780692404.445924759,90,map,ego_position_cmd,0.31756945234182077,0.4971381763490224,1.2421366050716096,-0.06621217935706009,0.14290625355381936,0.006056248196912821,-0.06430781409921872,-0.02979548071067704,-0.0021331656317502357,2.0046767089505013,0.45,1
1780692404.490174294,1780692404.489825010,91,map,ego_position_cmd,0.31428545773866867,0.5040280852766647,1.2424275889552956,-0.06931263837449912,0.1414284559824009,0.005952513929565765,-0.06364280519208042,-0.03119068726852461,-0.0021478966908618376,2.026484360550967,0.45,1
1780692404.534698725,1780692404.534024239,91,map,ego_position_cmd,0.31428545773866867,0.5040280852766647,1.2424275889552956,-0.06931263837449912,0.1414284559824009,0.005952513929565765,-0.06364280519208042,-0.03119068726852461,-0.0021478966908618376,2.026484360550967,0.45,1
1780692404.578644037,1780692404.577988625,92,map,ego_position_cmd,0.31083310858098456,0.5108812562416201,1.2427150549004522,-0.07239656530872904,0.13987489886144308,0.005847507528477406,-0.0629437044876494,-0.03257845438892807,-0.0021624496543353917,2.04840946980039,0.45,1
1780692404.622643709,1780692404.621994019,93,map,ego_position_cmd,0.30706535785380745,0.5179609061838889,1.2430100032460842,-0.07558240778275004,0.13817941103421336,0.005737013012149585,-0.06218073496539602,-0.03401208350223752,-0.002177381414333014,2.071323720449436,0.45,1
1780692404.666517973,1780692404.666017294,94,map,ego_position_cmd,0.303045770951379,0.5251092821882504,1.2433057766762063,-0.0787991769847127,0.13637059692812056,0.005623243404839488,-0.06136676861765426,-0.035459629643120716,-0.0021923549442329515,2.094755677651847,0.45,1
1780692404.710563183,1780692404.709982157,95,map,ego_position_cmd,0.29904400086417404,0.5318589715882828,1.2435832115280758,-0.08183653721472728,0.13456980038887834,0.005513664701494948,-0.06055641017499525,-0.036826441746627275,-0.002206400083608844,2.117175612299616,0.45,1
1780692404.754575253,1780692404.753984451,96,map,ego_position_cmd,0.29488062572574064,0.5385349213583406,1.243855889055533,-0.08484071461125328,0.13269628157658328,0.005403097526364592,-0.059713326709462486,-0.038178321575063984,-0.0022202043834363572,2.1396554635513896,0.45,1
1780692404.798507452,1780692404.797969580,97,map,ego_position_cmd,0.29055661423602713,0.5451329134812898,1.244123726751411,-0.08780981106658038,0.13075047640621223,0.005291551978325489,-0.0588377143827955,-0.03951441497996118,-0.002233763666790179,2.162194900200848,0.45,1
1780692404.842264652,1780692404.841926098,98,map,ego_position_cmd,0.28630528905413566,0.5513188552014634,1.244373369394647,-0.09059348484065856,0.12883738007436105,0.005184793340497187,-0.05797682103346248,-0.04076706817829635,-0.0022464018256040065,2.1836409502513563,0.45,1
1780692404.886731386,1780692404.886003733,98,map,ego_position_cmd,0.28630528905413566,0.5513188552014634,1.244373369394647,-0.09059348484065856,0.12883738007436105,0.005184793340497187,-0.05797682103346248,-0.04076706817829635,-0.0022464018256040065,2.1836409502513563,0.45,1
1780692404.930542231,1780692404.930009604,99,map,ego_position_cmd,0.2816357493674731,0.5578011180870349,1.2446334723084687,-0.09351050313916573,0.12673608721536292,0.0050705094125752075,-0.05703123924691332,-0.042079726412624585,-0.0022595695356162266,2.2064671979991544,0.45,1
1780692404.974514723,1780692404.973918438,100,map,ego_position_cmd,0.2767213711777527,0.5643018495802227,1.2448928028585964,-0.09643583231110024,0.12452461702998872,0.004953252490247921,-0.056036077663494936,-0.04339612453999511,-0.00227269814471644,2.229751356300767,0.45,1
1780692405.018653393,1780692405.018005610,101,map,ego_position_cmd,0.27185248282848135,0.5704455206621133,1.2451365199249578,-0.099200484297951,0.12233361727281662,0.004839825674428675,-0.055050127772767486,-0.04464021793407796,-0.0022850363212009927,2.2521491217019505,0.45,1
1780692405.062836409,1780692405.062000751,102,map,ego_position_cmd,0.2668141271072663,0.5765175966144517,1.245376110636327,-0.1019329184765033,0.12006635719826986,0.004725045982918117,-0.05402986073922144,-0.045869813314426494,-0.002297165600964053,2.2746930057008288,0.45,1
1780692405.106841803,1780692405.105968952,103,map,ego_position_cmd,0.2616552432596287,0.5824575954335425,1.245609272061467,-0.10460591794509413,0.11774485946683291,0.004609998540120977,-0.05298518676007482,-0.04707266307529237,-0.00230896939811178,2.2971720707988426,0.45,1
1780692405.150497198,1780692405.149965286,104,map,ego_position_cmd,0.2563550039674358,0.588289974486666,1.2458370551319198,-0.10723048851899973,0.11535975178534613,0.004494170844236744,-0.05191188830340576,-0.04825371983354988,-0.0023205009160534454,2.3196895119002874,0.45,1
1780692405.194336653,1780692405.193948269,105,map,ego_position_cmd,0.25092385157859426,0.594002501439972,1.2460590653958887,-0.10980112564798745,0.11291573321036742,0.004377753568001276,-0.05081207994466535,-0.04941050654159436,-0.002331740185666869,2.3422107955510003,0.45,1
1780692405.238685608,1780692405.237941980,105,map,ego_position_cmd,0.25092385157859426,0.594002501439972,1.2460590653958887,-0.10980112564798745,0.11291573321036742,0.004377753568001276,-0.05081207994466535,-0.04941050654159436,-0.002331740185666869,2.3422107955510003,0.45,1
1780692405.282737255,1780692405.282002926,106,map,ego_position_cmd,0.24538490317466974,0.5995721324466294,1.2462744966958286,-0.11230745960098325,0.11042320642860139,0.004261187290486649,-0.04969044289287063,-0.05053835682044247,-0.002342646395226321,2.3646540717003517,0.45,1
1780692405.327353239,1780692405.326041937,107,map,ego_position_cmd,0.2397043791254943,0.6050329598857004,1.2464847501831706,-0.11476483194856518,0.10786697060647245,0.0041437157263337675,-0.04854013677291261,-0.051644174376854333,-0.0023532904780230166,2.3871678520514252,0.45,1
