time,eta1,eta2,eta3,eta4,fault_active,controller_mode,desired_thrust,desired_roll_moment,desired_pitch_moment,desired_yaw_moment,no_realloc_motor_1,no_realloc_motor_2,no_realloc_motor_3,no_realloc_motor_4,realloc_motor_1,realloc_motor_2,realloc_motor_3,realloc_motor_4,no_realloc_wrench_error,realloc_wrench_error,no_realloc_torque_error,realloc_torque_error
10.56,1.0,1.0,1.0,1.0,0,NORMAL,1.7245607571285708,-0.03493552424742998,0.02890162555563347,-0.011295668358927676,0.24834691156460176,0.5336511737895907,0.42567232768422236,0.516890344090156,0.24834691156460176,0.5336511737895907,0.42567232768422236,0.516890344090156,2.5257955065251657e-17,2.5257955065251657e-17,2.5257955065251657e-17,2.5257955065251657e-17
10.57,1.0,1.0,1.0,1.0,0,NORMAL,1.7239935184719384,-0.03488038310496137,0.029038652306393072,-0.011175266089948893,0.24909472413041822,0.5322391120322368,0.4266476002730696,0.5160120820362137,0.24909472413041822,0.5322391120322368,0.4266476002730696,0.5160120820362137,5.867367191161794e-17,5.867367191161794e-17,5.867367191161794e-17,5.867367191161794e-17
10.58,1.0,1.0,1.0,1.0,0,NORMAL,1.7234630358752936,-0.0348083741187506,0.029166691512635526,-0.011045730876366218,0.249963743844402,0.5307491865581462,0.42767225948714116,0.5150778459856042,0.249963743844402,0.5307491865581462,0.42767225948714116,0.5150778459856042,3.469446951953614e-17,3.469446951953614e-17,3.469446951953614e-17,3.469446951953614e-17
10.59,1.0,1.0,1.0,1.0,0,NORMAL,1.722969565875313,-0.0347195321117044,0.029285703545866584,-0.010907168580350696,0.2509531593303904,0.52918244709097,0.42874548060142115,0.5140884788525315,0.2509531593303904,0.52918244709097,0.42874548060142115,0.5140884788525315,4.446445162750826e-17,4.446445162750826e-17,4.446445162750826e-17,4.446445162750826e-17
10.6,1.0,1.0,1.0,1.0,0,NORMAL,1.7225133471097096,-0.034613900047029,0.02939565157152739,-0.010759692441422828,0.2520620780731311,0.5275400077830366,0.4298663881246766,0.5130448731288654,0.2520620780731311,0.5275400077830366,0.4298663881246766,0.5130448731288654,1.5612511283791264e-17,1.5612511283791264e-17,1.5612511283791264e-17,1.5612511283791264e-17
10.61,1.0,1.0,1.0,1.0,0,NORMAL,1.7220946002018298,-0.034491529007453496,0.029496501560394982,-0.010603422983908067,0.25328952717365616,0.5258230463706061,0.4310340565287909,0.5119479701287767,0.25328952717365616,0.5258230463706061,0.4310340565287909,0.5119479701287767,7.144028522217822e-17,7.144028522217822e-17,7.144028522217822e-17,7.144028522217822e-17
10.62,1.0,1.0,1.0,1.0,0,NORMAL,1.7217135276539624,-0.034352478170526744,0.02958822229911429,-0.010438487918438736,0.2546344541631108,0.5240328032774418,0.4322475110232247,0.510798759190185,0.2546344541631108,0.5240328032774418,0.4322475110232247,0.510798759190185,3.2407308941019226e-17,3.2407308941019226e-17,3.2407308941019226e-17,3.2407308941019226e-17
10.63,1.0,1.0,1.0,1.0,0,NORMAL,1.7213703137494096,-0.03419681477999947,0.029670785399858866,-0.010265022037582956,0.25609572787435786,0.5221705806674057,0.4335057283739643,0.5095982768336818,0.25609572787435786,0.5221705806674057,0.4335057283739643,0.5095982768336818,4.079367405091255e-17,4.079367405091255e-17,4.079367405091255e-17,4.079367405091255e-17
10.64,1.0,1.0,1.0,1.0,0,NORMAL,1.7210651244633706,-0.03402461411330605,0.029744165309116916,-0.010083167105686089,0.2576721393706488,0.5202377414468228,0.4348076377662682,0.5083476058796308,0.2576721393706488,0.5202377414468228,0.4348076377662682,0.5083476058796308,1.6996749443881478e-17,1.6996749443881478e-17,1.6996749443881478e-17,1.6996749443881478e-17
10.65,1.0,1.0,1.0,1.0,0,NORMAL,1.7207981073826755,-0.033835959445160775,0.029808339315600247,-0.009893071743014095,0.25936240293060553,0.5182357082173982,0.43615212171049733,0.5070478745241744,0.25936240293060553,0.5182357082173982,0.43615212171049733,0.5070478745241744,1.2628977532625829e-17,1.2628977532625829e-17,1.2628977532625829e-17,1.2628977532625829e-17
10.66,1.0,1.0,1.0,1.0,0,NORMAL,1.720569391634415,-0.03363094200728708,0.029863287557273493,-0.009694891304294325,0.2611651570887059,0.5161659621805197,0.43753801699026296,0.5057002553749264,0.2611651570887059,0.5161659621805197,0.43753801699026296,0.5057002553749264,3.0444273447339113e-17,3.0444273447339113e-17,3.0444273447339113e-17,3.0444273447339113e-17
10.67,1.0,1.0,1.0,1.0,0,NORMAL,1.7203790878234955,-0.03340966094429853,0.029908993027501378,-0.009488787751752497,0.26307896573043654,0.5140300419938074,0.4389641156521029,0.5043059644471486,0.26307896573043654,0.5140300419938074,0.4389641156521029,0.5043059644471486,3.542405580096396e-17,3.542405580096396e-17,3.542405580096396e-17,3.542405580096396e-17
10.68,1.0,1.0,1.0,1.0,0,NORMAL,1.720227287979151,-0.03317222326575358,0.029945441580312385,-0.009274929522749532,0.26510231924122785,0.5118295425808133,0.44042916603585547,0.5028662601212543,0.26510231924122785,0.5118295425808133,0.44042916603585547,0.5028662601212543,7.152448122690996e-18,7.152448122690996e-18,7.152448122690996e-18,7.152448122690996e-18
10.69,1.0,1.0,1.0,1.0,0,NORMAL,1.7201140655104392,-0.03291874379440657,0.029972621934776962,-0.00905349139212684,0.2672336357082423,0.5095661138948191,0.4419318738448632,0.5013824420625146,0.2672336357082423,0.5095661138948191,0.4419318738448632,0.5013824420625146,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18
10.7,1.0,1.0,1.0,1.0,0,NORMAL,1.7200394751707415,-0.032649345110680454,0.029990525678498997,-0.008824654329372203,0.2694712621740567,0.5072414596377057,0.44347090325511074,0.49985585010386835,0.2694712621740567,0.5072414596377057,0.44347090325511074,0.49985585010386835,1.5899003276961254e-17,1.5899003276961254e-17,1.5899003276961254e-17,1.5899003276961254e-17
10.71,1.0,1.0,1.0,1.0,0,NORMAL,1.720003553031284,-0.03236415749338807,0.02999914727021949,-0.008588605350723082,0.2718134759412294,0.5048573359349141,0.44504487806236137,0.49828786309277917,0.2718134759412294,0.5048573359349141,0.44504487806236137,0.49828786309277917,5.0515910130503314e-17,5.0515910130503314e-17,5.0515910130503314e-17,5.0515910130503314e-17
10.72,1.0,1.0,1.0,1.0,0,NORMAL,1.7200063164636947,-0.032063318856730375,0.02999848404153155,-0.008345537366328535,0.27425848592671104,0.5024155499675487,0.4466523828663274,0.49667989770310755,0.27425848592671104,0.5024155499675487,0.4466523828663274,0.49667989770310755,2.259672933204418e-16,2.259672933204418e-16,4.192148702340308e-17,4.192148702340308e-17
10.73,1.0,1.0,1.0,1.0,0,NORMAL,1.720047764131602,-0.031746974683602436,0.02998853619770634,-0.008095649022593748,0.2768044340650238,0.499917958562704,0.44829196429088153,0.49503340721299277,0.2768044340650238,0.499917958562704,0.44829196429088153,0.49503340721299277,4.4565853017184997e-17,4.4565853017184997e-17,4.4565853017184997e-17,4.4565853017184997e-17
10.74,1.0,1.0,1.0,1.0,0,NORMAL,1.7201278759912821,-0.03141527795523914,0.029969306817629476,-0.007839144539837245,0.2794493967590816,0.4973664667431443,0.4499621322392721,0.49334988024978416,0.2794493967590816,0.4973664667431443,0.4499621322392721,0.49334988024978416,3.291406376790657e-17,3.291406376790657e-17,3.291406376790657e-17,3.291406376790657e-17
10.75,1.0,1.0,1.0,1.0,0,NORMAL,1.7202466133013499,-0.031068389077234932,0.02994080185284815,-0.007576233545392504,0.28219138637750685,0.4947630262374788,0.45166136118329314,0.49163083950307107,0.28219138637750685,0.4947630262374788,0.45166136118329314,0.49163083950307107,1.993045536433795e-17,1.993045536433795e-17,1.993045536433795e-17,1.993045536433795e-17
10.76,1.0,1.0,1.0,1.0,0,NORMAL,1.720403918641496,-0.030706475801972805,0.029903030125729084,-0.007307130902290915,0.28502835279725247,0.4921096339520258,0.45338809148531356,0.4898778404069043,0.28502835279725247,0.4921096339520258,0.45338809148531356,0.4898778404069043,2.3115637826150913e-16,2.3115637826150913e-16,6.426091062741535e-17,6.426091062741535e-17
10.77,1.0,1.0,1.0,1.0,0,NORMAL,1.7205997159402542,-0.030329713147501127,0.029856003326728,-0.007032056533665591,0.28795818499030984,0.4894083304055728,0.45514073075205735,0.4880924697923142,0.28795818499030984,0.4894083304055728,0.45514073075205735,0.4880924697923142,2.459394992999531e-17,2.459394992999531e-17,2.459394992999531e-17,2.459394992999531e-17
10.78,1.0,1.0,1.0,1.0,0,NORMAL,1.720833910511788,-0.029938283312896222,0.02979973601077139,-0.006751235243020126,0.29097871265324093,0.4866611981282881,0.4569176552189842,0.48627634451127477,0.29097871265324093,0.4866611981282881,0.4569176552189842,0.48627634451127477,3.4564120394242746e-17,3.4564120394242746e-17,3.4564120394242746e-17,3.4564120394242746e-17
10.79,1.0,1.0,1.0,1.0,0,NORMAL,1.721106389101681,-0.02953237559015264,0.02973424559275172,-0.006464896530508734,0.29408770787825805,0.48387036002604983,0.4587172111641035,0.4844311100332695,0.29408770787825805,0.48387036002604983,0.4587172111641035,0.4844311100332695,1.2628977532625829e-17,1.2628977532625829e-17,1.2628977532625829e-17,1.2628977532625829e-17
10.8,1.0,1.0,1.0,1.0,0,NORMAL,1.721417019941705,-0.029112186272642882,0.029659552342137418,-0.006173274405378037,0.29728288686452553,0.4810379777115008,0.4605377163500264,0.4825584390156522,0.29728288686452553,0.4810379777115008,0.4605377163500264,0.4825584390156522,1.5345195611549584e-17,1.5345195611549584e-17,1.5345195611549584e-17,1.5345195611549584e-17
10.81,1.0,1.0,1.0,1.0,0,NORMAL,1.7217656528135423,-0.028677918560192354,0.029575679376699558,-0.005876607194724165,0.3005619116683343,0.4781662498031603,0.4623774614930341,0.4806600298490136,0.3005619116683343,0.4781662498031603,0.4623774614930341,0.4806600298490136,1.2509268882771003e-17,1.2509268882771003e-17,1.2509268882771003e-17,1.2509268882771003e-17
10.82,1.0,1.0,1.0,1.0,0,NORMAL,1.72215211912143,-0.02822978246081305,0.029482652655356694,-0.005575137348720391,0.3039223919907851,0.47525741019393897,0.4642347117579234,0.4787376051787825,0.3039223919907851,0.47525741019393897,0.4642347117579234,0.4787376051787825,4.726126686472209e-17,4.726126686472209e-17,4.726126686472209e-17,4.726126686472209e-17
10.83,1.0,1.0,1.0,1.0,0,NORMAL,1.7225762319736908,-0.02776799468914596,0.029380500970140593,-0.005269111242475919,0.3073618870015587,0.4723137262904517,0.46610770827735465,0.47679291040432575,0.3073618870015587,0.4723137262904517,0.46610770827735465,0.47679291040432575,2.367436813247751e-17,2.367436813247751e-17,2.367436813247751e-17,2.367436813247751e-17
10.84,1.0,1.0,1.0,1.0,0,NORMAL,1.7230377862731132,-0.027292778561659424,0.029269255937284987,-0.004958778974686632,0.31087790719735586,0.46933749722452034,0.4679946696944235,0.4748277121568135,0.31087790719735586,0.46933749722452034,0.4679946696944235,0.4748277121568135,2.282727361246348e-16,2.282727361246348e-16,5.2958809290937725e-17,5.2958809290937725e-17
10.85,1.0,1.0,1.0,1.0,0,NORMAL,1.7235365588161335,-0.02680436388865571,0.02914895198744023,-0.004644394163243018,0.3144679162935418,0.4663310520383022,0.4698937937271414,0.4728437967571481,0.3144679162935418,0.4663310520383022,0.4698937937271414,0.4728437967571481,7.137707304178184e-17,7.137707304178184e-17,7.137707304178184e-17,7.137707304178184e-17
10.86,1.0,1.0,1.0,1.0,0,NORMAL,1.7240723084007765,-0.026302986863136514,0.02901962635501698,-0.004326213737961661,0.31812933314752256,0.46329674784448516,0.4718032587535046,0.4708429686552642,0.31812933314752256,0.46329674784448516,0.4718032587535046,0.4708429686552642,7.757919228897728e-18,7.757919228897728e-18,7.757919228897728e-18,7.757919228897728e-18
10.87,1.0,1.0,1.0,1.0,0,NORMAL,1.7246447759432968,-0.025788889946582173,0.028881319066662022,-0.0040044977306104654,0.32185953371234216,0.46023696796302277,0.47372122541579836,0.4688270488521335,0.32185953371234216,0.46023696796302277,0.47372122541579836,0.4688270488521335,3.363753621072003e-17,3.363753621072003e-17,3.363753621072003e-17,3.363753621072003e-17
10.88,1.0,1.0,1.0,1.0,0,NORMAL,1.7252536846034712,-0.025262321751699447,0.028734072928869883,-0.00367950906239853,0.32565585301897815,0.4571541200358966,0.47564583824278195,0.46679787330581446,0.32565585301897815,0.4571541200358966,0.47564583824278195,0.46679787330581446,2.8025315438821013e-17,2.8025315438821013e-17,2.8025315438821013e-17,2.8025315438821013e-17
10.89,1.0,1.0,1.0,1.0,0,NORMAL,1.7258987399184746,-0.024723536922194637,0.028577933514734123,-0.0033515133291051056,0.32951558718578605,0.45405063412141194,0.47757522728836616,0.4647572913229105,0.32951558718578605,0.45405063412141194,0.47757522728836616,0.4647572913229105,4.9073055202102214e-17,4.9073055202102214e-17,4.9073055202102214e-17,4.9073055202102214e-17
10.9,1.0,1.0,1.0,1.0,0,NORMAL,1.7265796299452816,-0.024172796009630126,0.028412949149842326,-0.00302077858402194,0.33343599545353697,0.4509289607695418,0.4795075097854048,0.462707163936798,0.33343599545353697,0.4509289607695418,0.4795075097854048,0.462707163936798,2.2634651706230995e-16,2.2634651706230995e-16,4.3919690457986394e-17,4.3919690457986394e-17
10.91,1.0,1.0,1.0,1.0,0,NORMAL,1.7272960254115168,-0.023610365347423983,0.028239170897319203,-0.0026875751188880494,0.3374143022444466,0.4477915690798696,0.48144079181317767,0.460649362274023,0.3374143022444466,0.4477915690798696,0.48144079181317767,0.460649362274023,1.1183586138957906e-17,1.1183586138957906e-17,1.1183586138957906e-17,1.1183586138957906e-17
10.92,1.0,1.0,1.0,1.0,0,NORMAL,1.7280475798746904,-0.023036516922053545,0.0280566525420224,-0.0023521752429946784,0.3414476992436114,0.44464094474367155,0.48337316997715574,0.4585857659102517,0.3414476992436114,0.44464094474367155,0.48337316997715574,0.4585857659102517,1.6232646539622675e-17,1.6232646539622675e-17,1.6232646539622675e-17,1.6232646539622675e-17
10.93,1.0,1.0,1.0,1.0,0,NORMAL,1.7288339298897328,-0.022451528241524826,0.02786545057389599,-0.0020148530606417117,0.3455333475012234,0.44147958807170967,0.4853027330996145,0.45651826121718525,0.3455333475012234,0.44147958807170967,0.4853027330996145,0.45651826121718525,1.7368905267604862e-17,1.7368905267604862e-17,1.7368905267604862e-17,1.7368905267604862e-17
10.94,1.0,1.0,1.0,1.0,0,NORMAL,1.7296546951847556,-0.02185568220117265,0.027665624170486503,-0.001675884247126706,0.3496683795539398,0.43831001200930886,0.4872275639196596,0.4544487397018473,0.3496683795539398,0.43831001200930886,0.4872275639196596,0.4544487397018473,1.7829769831278793e-17,1.7829769831278793e-17,1.7829769831278793e-17,1.7829769831278793e-17
10.95,1.0,1.0,1.0,1.0,0,NORMAL,1.7305094788449447,-0.021249266946854608,0.027457235178627543,-0.0013355458234504461,0.3538499015637572,0.4351347401403053,0.48914574080120765,0.45237909633967455,0.3538499015637572,0.4351347401403053,0.48914574080120765,0.45237909633967455,2.495172995945404e-17,2.495172995945404e-17,2.495172995945404e-17,2.495172995945404e-17
10.96,1.0,1.0,1.0,1.0,0,NORMAL,1.7313978675045079,-0.02063257573560639,0.027240348095297844,-0.0009941159299224366,0.3580749954727397,0.43195630468146473,0.4910553394474736,0.45031122790282985,0.3580749954727397,0.43195630468146473,0.4910553394474736,0.45031122790282985,2.9595343395282694e-17,2.9595343395282694e-17,2.9595343395282694e-17,2.9595343395282694e-17
10.97,1.0,1.0,1.0,1.0,0,NORMAL,1.7323194315465726,-0.020005906793825246,0.027015030047659445,-0.0006518735988521096,0.3623407211719246,0.42877724446897436,0.49295443462049326,0.4482470312851804,0.3623407211719246,0.42877724446897436,0.49295443462049326,0.4482470312851804,1.775743110948424e-17,1.775743110948424e-17,1.775743110948424e-17,1.775743110948424e-17
10.98,1.0,1.0,1.0,1.0,0,NORMAL,1.7332737253109463,-0.019369563173050386,0.026781350772281477,-0.00030909852651019894,0.3666441186827462,0.42560010293861167,0.49484110186422364,0.44618840182536473,0.3666441186827462,0.42560010293861167,0.49484110186422364,0.44618840182536473,2.088440477162274e-17,2.088440477162274e-17,2.088440477162274e-17,2.088440477162274e-17
10.99,1.0,1.0,1.0,1.0,0,NORMAL,1.7342602873096329,-0.018723852603409925,0.02653938259355645,3.392915545165587e-05,0.3709822103492743,0.4224274261012188,0.4967134192297363,0.4441372316294035,0.3709822103492743,0.4224274261012188,0.4967134192297363,0.4441372316294035,5.282170784782183e-17,5.282170784782183e-17,5.282170784782183e-17,5.282170784782183e-17
11.0,1.0,1.0,1.0,1.0,0,NORMAL,1.7352786404500042,-0.018069087344805324,0.026289200401315906,0.000376929108937544,0.37535200303959004,0.41926176051509023,0.4985694690010378,0.44209540789428614,0.37535200303959004,0.41926176051509023,0.4985694690010378,0.44209540789428614,2.463812163514373e-17,2.463812163514373e-17,2.463812163514373e-17,2.463812163514373e-17
11.01,1.0,1.0,1.0,1.0,0,NORMAL,1.7363282922655188,-0.01740558403590539,0.026030881627651613,0.0007196210185125909,0.37975049035459985,0.416105651256905,0.500407339420036,0.4400648112339779,0.37975049035459985,0.416105651256905,0.500407339420036,0.4400648112339779,1.7433755170605403e-17,1.7433755170605403e-17,1.7433755170605403e-17,1.7433755170605403e-17
11.02,1.0,1.0,1.0,1.0,0,NORMAL,1.737408735153873,-0.01673366354102218,0.025764506222950154,0.0010617248204895337,0.3841746548425861,0.41296163989282214,0.5022251264091759,0.4380473140092888,0.3841746548425861,0.41296163989282214,0.5022251264091759,0.4380473140092888,2.238046460311943e-16,2.238046460311943e-16,2.801272940709145e-17,2.801272940709145e-17
11.03,1.0,1.0,1.0,1.0,0,NORMAL,1.7385194466224738,-0.016053650794944526,0.02549015663114813,0.001402960931809982,0.3886214702177953,0.40983226245136356,0.5040209352902747,0.4360447786630402,0.3886214702177953,0.40983226245136356,0.5040209352902747,0.4360447786630402,5.762735982495694e-17,5.762735982495694e-17,5.762735982495694e-17,5.762735982495694e-17
11.04,1.0,1.0,1.0,1.0,0,NORMAL,1.7396598895411117,-0.015365874645802025,0.025207917764215302,0.001743050478532461,0.39308790358135764,0.4067200473997112,0.5057928824980724,0.4340590560619704,0.39308790358135764,0.4067200473997112,0.5057928824980724,0.4340590560619704,3.779000631022679e-17,3.779000631022679e-17,3.779000631022679e-17,3.779000631022679e-17
11.05,1.0,1.0,1.0,1.0,0,NORMAL,1.7408295124017112,-0.014670667696037091,0.024917876975874352,0.0020817155237412292,0.3975709176428389,0.40362751362503246,0.5075390972870373,0.4320919838468026,0.3975709176428389,0.40362751362503246,0.5075390972870373,0.4320919838468026,2.2220082754748187e-16,2.2220082754748187e-16,8.33073745070314e-18,8.33073745070314e-18
11.06,1.0,1.0,1.0,1.0,0,NORMAL,1.7420277495850363,-0.013968366141561392,0.024620124034564705,0.0024186792946888505,0.4020674729407132,0.4005571684224585,0.5092577234299525,0.4301453847919121,0.4020674729407132,0.4005571684224585,0.5092577234299525,0.4301453847919121,5.818439421673296e-18,5.818439421673296e-18,5.818439421673296e-18,5.818439421673296e-18
11.07,1.0,1.0,1.0,1.0,0,NORMAL,1.743254021634218,-0.013259309609174468,0.024314751095658692,0.0027536664089881976,0.40657453006007677,0.3975115054913137,0.5109469209068356,0.42822106517599196,0.40657453006007677,0.3975115054913137,0.5109469209068356,0.42822106517599196,2.2669192220769587e-16,2.2669192220769587e-16,4.5666410171008667e-17,4.5666410171008667e-17
11.08,1.0,1.0,1.0,1.0,0,NORMAL,1.7445077355349756,-0.012543840992323238,0.024001852672939188,0.0030864030996673453,0.411089051845885,0.3944930029412161,0.5126048675827253,0.4263208131651493,0.411089051845885,0.3944930029412161,0.5126048675827253,0.4263208131651493,4.654751537338637e-17,4.654751537338637e-17,4.654751537338637e-17,4.654751537338637e-17
11.09,1.0,1.0,1.0,1.0,0,NORMAL,1.7457882850023918,-0.01182230628528188,0.023681525609347647,0.003416617438904692,0.4156080056100405,0.3915041213096341,0.5142297608729003,0.4244463972098169,0.4156080056100405,0.3915041213096341,0.5142297608729003,0.4244463972098169,2.7376909944043914e-17,2.7376909944043914e-17,2.7376909944043914e-17,2.7376909944043914e-17
11.1,1.0,1.0,1.0,1.0,0,NORMAL,1.7470950507741079,-0.011095054415831612,0.02335386904701071,0.0037440395602610023,0.42012836533064324,0.38854730159249207,0.5158198193940942,0.4225995644568784,0.42012836533064324,0.38854730159249207,0.5158198193940942,0.4225995644568784,1.507937754760001e-17,1.507937754760001e-17,1.507937754760001e-17,1.507937754760001e-17
11.11,1.0,1.0,1.0,1.0,0,NORMAL,1.7484274009097927,-0.010362437076523007,0.023018984396555454,0.004068401879226586,0.4246471138417274,0.38562496328940377,0.5173732846002788,0.42078203917838275,0.4246471138417274,0.38562496328940377,0.5173732846002788,0.42078203917838275,2.0322935199053283e-17,2.0322935199053283e-17,2.0322935199053283e-17,2.0322935199053283e-17
11.12,1.0,1.0,1.0,1.0,0,NORMAL,1.7497846910967438,-0.009624808554600132,0.02267697530572265,0.004389439311903986,0.42916124501182645,0.38273950246509375,0.5188884224016117,0.4189955212182119,0.42916124501182645,0.38273950246509375,0.5188884224016117,0.4189955212182119,6.887201757200158e-17,6.887201757200158e-17,6.887201757200158e-17,6.887201757200158e-17
11.13,1.0,1.0,1.0,1.0,0,NORMAL,1.7511662649614719,-0.008882525560670495,0.022327947627287084,0.004706889491646724,0.4336677659097051,0.37989328982856674,0.5203635247651428,0.4172416844580572,0.4336677659097051,0.37989328982856674,0.5203635247651428,0.4172416844580572,2.881939084222627e-17,2.881939084222627e-17,2.881939084222627e-17,2.881939084222627e-17
11.14,1.0,1.0,1.0,1.0,0,NORMAL,1.7525714543871154,-0.008135947056202965,0.021972009386296572,0.0050204929834771865,0.4381636989556172,0.37708866883156117,0.5217969112958936,0.4155221753040434,0.4381636989556172,0.37708866883156117,0.5217969112958936,0.4155221753040434,5.692959673613669e-17,5.692959673613669e-17,5.692959673613669e-17,5.692959673613669e-17
11.15,1.0,1.0,1.0,1.0,0,NORMAL,1.7539995798365378,-0.00738543407993719,0.02160927074663718,0.005329993496109375,0.44264608405647043,0.37432795378780637,0.5231869307969547,0.4138386111953063,0.44264608405647043,0.37432795378780637,0.5231869307969547,0.4138386111953063,2.716656719610089e-17,2.716656719610089e-17,2.716656719610089e-17,2.716656719610089e-17
11.16,1.0,1.0,1.0,1.0,0,NORMAL,1.7554499506809451,-0.006631349573288464,0.02123984397693755,0.005635138091401685,0.4471119807232697,0.37161342801459857,0.5245319628072309,0.412192579135846,0.4471119807232697,0.37161342801459857,0.5245319628072309,0.412192579135846,3.266166917440446e-17,3.266166917440446e-17,3.266166917440446e-17,3.266166917440446e-17
11.17,1.0,1.0,1.0,1.0,0,NORMAL,1.7569218655338672,-0.0058740582048324805,0.020863843415821443,0.005935677391069738,0.4515584701692507,0.36894734199817886,0.5258304191155119,0.4105856342509258,0.4515584701692507,0.36894734199817886,0.5258304191155119,0.4105856342509258,7.467375068997585e-17,7.467375068997585e-17,7.467375068997585e-17,7.467375068997585e-17
11.18,1.0,1.0,1.0,1.0,0,NORMAL,1.758414612590343,-0.005113926193954967,0.020481385436519322,0.006231365780489857,0.4559826573871202,0.3663319115843865,0.5270807452495488,0.4090192983692875,0.4559826573871202,0.3663319115843865,0.5270807452495488,0.4090192983692875,7.046480070129584e-18,7.046480070129584e-18,7.046480070129584e-18,7.046480070129584e-18
11.19,1.0,1.0,1.0,1.0,0,NORMAL,1.7599274699711431,-0.004351321133750753,0.02009258841085096,0.006521961609426742,0.46038167320383955,0.36376931619603475,0.5282814219388445,0.40749505863242436,0.46038167320383955,0.36376931619603475,0.5282814219388445,0.40749505863242436,2.3053228415062464e-16,2.3053228415062464e-16,6.197844350571498e-17,6.197844350571498e-17
11.2,1.0,1.0,1.0,1.0,0,NORMAL,1.7614597060718626,-0.0035866118132597403,0.019697572672588703,0.006807227389521046,0.46475267631140715,0.36126169707844447,0.529430966549875,0.40601436613213604,0.46475267631140715,0.36126169707844447,0.529430966549875,0.40601436613213604,1.3555562582222104e-17,1.3555562582222104e-17,1.3555562582222104e-17,1.3555562582222104e-17
11.21,1.0,1.0,1.0,1.0,0,NORMAL,1.7630105799167208,-0.0028201680391231904,0.019296460480213964,0.007086929988376273,0.4690928552721253,0.3588111555745297,0.5305279344925063,0.4045786345775595,0.4690928552721253,0.3588111555745297,0.5305279344925063,0.4045786345775595,4.626380998120692e-17,4.626380998120692e-17,4.626380998120692e-17,4.626380998120692e-17
11.22,1.0,1.0,1.0,1.0,0,NORMAL,1.7645793415168878,-0.0020523604567492496,0.018889375979077798,0.007360840820084729,0.47339943049683497,0.35641975143083726,0.5315709205963545,0.4031892389928611,0.47339943049683497,0.35641975143083726,0.5315709205963545,0.4031892389928611,3.9683576853776703e-17,3.9683576853776703e-17,3.9683576853776703e-17,3.9683576853776703e-17
