time,x,y,z,x_ref,y_ref,z_ref
39.51,-3.1600880507719324,0.5369179449171076,5.267999899619711,-2.9645247573308406,0.45999235121088616,5.268
39.52,-3.161759183152877,0.526987501819863,5.269333234177765,-2.9659552342137423,0.45067676736227075,5.269333333333334
39.53,-3.1633991681981333,0.5170518650441617,5.270666568662657,-2.9673564383158855,0.4413567355159123,5.270666666666667
39.54,-3.1650079325038902,0.507111123301353,5.271999903154134,-2.968728355807953,0.43203234765675724,5.271999999999999
39.550000000000004,-3.1665854004399376,0.4971653653949417,5.273333237712439,-2.970070973149673,0.42270369581274403,5.273333333333334
39.56,-3.16813167304701,0.48721470764178,5.274666572153387,-2.971384277089954,0.4133708720539108,5.274666666666667
39.57,-3.1696466212038907,0.47725923104486045,5.2759999066795835,-2.9726682546670156,0.4040339684914603,5.276
39.58,-3.171130342071958,0.46729905030931485,5.277333241178791,-2.973922893208519,0.3946930772768506,5.277333333333333
39.59,-3.172582766193107,0.457334255633655,5.278666575634997,-2.9751481803316886,0.3853482906009069,5.278666666666667
39.6,-3.1740038195720977,0.44736493725069715,5.279999910181386,-2.9763441039434335,0.3759997006929117,5.28
39.61,-3.175393604882227,0.43739120960024896,5.281333244614451,-2.977510652240471,0.3666473998196679,5.281333333333333
39.62,-3.1767520519879726,0.42741316353374154,5.282666579105633,-2.9786478137094403,0.35729148028461466,5.282666666666667
39.63,-3.1780790851606553,0.41743088875850864,5.283999913616567,-2.979755577127018,0.3479320344268848,5.284
39.64,-3.1793748106450423,0.4074444999836069,5.285333248039954,-2.980833931560025,0.33856915462044634,5.285333333333333
39.65,-3.1806390987654245,0.3974540808881287,5.286666582560766,-2.981882866365539,0.32920293327313765,5.286666666666667
39.660000000000004,-3.1818720536229943,0.3874597442339913,5.287999916997314,-2.9829023711909968,0.3198334628257769,5.288
39.67,-3.1830736054381967,0.3774615816645449,5.289333251451088,-2.983892435974297,0.3104608357512653,5.289333333333334
39.68,-3.1842436819259765,0.3674596848865037,5.2906665859629864,-2.9848530509439,0.3010851445536483,5.290666666666667
39.69,-3.1853823891220294,0.3574541661123954,5.291999920359642,-2.9857842066189244,0.2917064817672022,5.292
39.7,-3.186489599928635,0.34744511137292794,5.293333254845302,-2.98668589380924,0.2823249399555425,5.293333333333333
39.71,-3.1875654198802144,0.3374326317319174,5.294666589291496,-2.987558103615557,0.2729406117107098,5.294666666666667
39.72,-3.188609779728043,0.3274168197502736,5.295999923705773,-2.9884008274295173,0.2635535896522302,5.296
39.730000000000004,-3.189622610223395,0.31739776873100634,5.297333258205291,-2.9892140569337777,0.25416396642621625,5.297333333333334
39.74,-3.19060401841985,0.30737558880619936,5.298666592586948,-2.9899977841020897,0.2447718347044745,5.2986666666666675
39.75,-3.1915539385173846,0.29735037369518125,5.299999927033851,-2.990752001199384,0.23537728718353726,5.3
39.76,-3.19247229787579,0.28732221599481966,5.301333261488929,-2.9914767007818415,0.22598041658380116,5.301333333333333
39.77,-3.19335920795258,0.2772912261058066,5.302666595865096,-2.9921718756969713,0.21658131564858008,5.302666666666667
39.78,-3.1942145420258603,0.26725749286683875,5.30399993033716,-2.992837519083676,0.20718007714321626,5.304
39.79,-3.1950384092560533,0.2572211247461509,5.305333264714916,-2.9934736243723243,0.19777679385413302,5.3053333333333335
39.800000000000004,-3.195830743463151,0.24718221615089403,5.306666599119953,-2.994080185284815,0.18837155858793483,5.3066666666666675
39.81,-3.196591475844832,0.23714086159182116,5.30799993357386,-2.9946571958346353,0.1789644641705127,5.308000000000001
39.82,-3.1973207173298963,0.22709716894330767,5.309333267916383,-2.995204650326925,0.1695556034460748,5.309333333333333
39.83,-3.1980183439294274,0.21705122930691073,5.310666602349543,-2.995722543358529,0.1601450692762832,5.310666666666666
39.84,-3.1986844665828156,0.20700314941221026,5.31199993673066,-2.9962108698180527,0.1507329545393057,5.312
39.85,-3.1993190191872554,0.19695302451961258,5.313333271091138,-2.99666962488591,0.14131935212892563,5.3133333333333335
39.86,-3.199921936359799,0.18690095068403717,5.314666605530068,-2.997098804034374,0.13190435495359826,5.314666666666667
39.87,-3.200493329493792,0.17684703357893033,5.31599993984829,-2.9974984030276204,0.12248805593553412,5.316
39.88,-3.201033118682936,0.1667913685942577,5.3173332742376616,-2.997868417921768,0.11307054800980301,5.317333333333334
39.89,-3.2015412898044024,0.15673405406976326,5.318666608622637,-2.9982088450649185,0.10365192412341678,5.318666666666666
39.9,-3.2020179041000465,0.1466751929097007,5.319999942938535,-2.9985196810971946,0.09423227723438544,5.32
39.910000000000004,-3.202462856532078,0.13661487999983907,5.3213332773485105,-2.9988009229507697,0.08481170031081559,5.3213333333333335
39.92,-3.202876260758894,0.12655321927410387,5.3226666116555,-2.9990525678499,0.07539028633001417,5.3226666666666675
39.93,-3.2032580547024403,0.11649030782995363,5.323999945999645,-2.999274613310952,0.06596812827751765,5.324
39.94,-3.203608173001827,0.10642624269958358,5.325333280382949,-2.999467057142427,0.056545319146227443,5.325333333333333
39.95,-3.2039267313727313,0.09636112735178944,5.3266666146600485,-2.999629897444982,0.0471219519354602,5.326666666666667
39.96,-3.2042136095114797,0.08629505780989928,5.327999949029801,-2.9997631326114482,0.03769811965005658,5.328
39.97,-3.204468922250147,0.07622813617855774,5.329333283335289,-2.9998667613268495,0.02827391529943669,5.3293333333333335
39.980000000000004,-3.2046926080998235,0.06616046038807574,5.330666617631423,-2.9999407825684115,0.01884943189667678,5.3306666666666676
39.99,-3.2048846051327797,0.056092128959069135,5.331999951999146,-2.9999851956055745,0.009424762457639206,5.332000000000001
40.0,-3.2050450290901122,0.046023243052359296,5.3333332862452245,-3.0,1.1021457184401395e-15,5.333333333333333
40.01,-3.205173777095266,0.035953900899838964,5.334666620567601,-2.9999851956055745,-0.009424762457637001,5.334666666666666
40.02,-3.2052709200220337,0.02588420225574325,5.33599995487286,-2.9999407825684115,-0.018849431896679907,5.336
40.03,-3.205336442430415,0.015814246514834998,5.337333289119582,-2.9998667613268495,-0.028273915299434488,5.3373333333333335
40.04,-3.2053702699949245,0.005744133087320751,5.3386666234571925,-2.9997631326114482,-0.037698119650054374,5.338666666666667
40.050000000000004,-3.2053725204396235,-0.004326038818039604,5.339999957684362,-2.999629897444982,-0.04712195193546332,5.340000000000001
40.06,-3.205343136146901,-0.014396169592398034,5.341333291957573,-2.999467057142427,-0.05654531914622524,5.341333333333334
40.07,-3.20528205518948,-0.024466159792486362,5.342666626259315,-2.999274613310952,-0.06596812827751544,5.342666666666666
40.08,-3.205189397952515,-0.034535910581567304,5.343999960461567,-2.9990525678499,-0.07539028633001198,5.343999999999999
40.09,-3.205065048048614,-0.04460532116004444,5.345333294757545,-2.9988009229507693,-0.08481170031082404,5.3453333333333335
40.1,-3.204909123752714,-0.05467429418297427,5.34666662897786,-2.9985196810971946,-0.09423227723438324,5.346666666666667
40.11,-3.2047215685761814,-0.06474272927457848,5.347999963200222,-2.998208845064919,-0.10365192412341459,5.348
40.12,-3.2045023239799115,-0.07481052556297908,5.349333297487045,-2.997868417921768,-0.1130705480098008,5.349333333333333
40.13,-3.204251510060064,-0.08487758658845808,5.35066663165292,-2.9974984030276204,-0.12248805593553191,5.350666666666667
40.14,-3.2039690147433606,-0.09494380964561469,5.351999965899937,-2.997098804034374,-0.13190435495359606,5.351999999999999
40.15,-3.203654952453163,-0.10500909911606462,5.353333300117421,-2.99666962488591,-0.1413193521289234,5.3533333333333335
40.160000000000004,-3.2033092725010874,-0.11507335390873809,5.354666634287419,-2.9962108698180523,-0.15073295453930885,5.354666666666667
40.17,-3.202931917637003,-0.1251364720308359,5.355999968544421,-2.995722543358529,-0.160145069276281,5.356000000000001
40.18,-3.2025230092874635,-0.13519835915170067,5.357333302684981,-2.9952046503269254,-0.16955560344607257,5.357333333333333
40.19,-3.2020824945688444,-0.14525891337109736,5.35866663687958,-2.9946571958346353,-0.1789644641705105,5.358666666666666
40.2,-3.2016103150080424,-0.155318032912032,5.359999971091673,-2.9940801852848145,-0.18837155858794327,5.36
40.21,-3.201106595516224,-0.1653756238226189,5.361333305212101,-2.9934736243723243,-0.19777679385413083,5.3613333333333335
40.22,-3.2005712234738612,-0.1754315806540464,5.36266663942626,-2.992837519083676,-0.20718007714321407,5.362666666666667
40.230000000000004,-3.2000043212871,-0.18548581097863245,5.363999973553791,-2.992171875696971,-0.21658131564858318,5.364000000000001
40.24,-3.1994058366965534,-0.1955382121854274,5.365333307694313,-2.991476700781842,-0.22598041658379897,5.365333333333334
40.25,-3.1987757149215224,-0.20558868114682882,5.366666641890856,-2.990752001199384,-0.23537728718353507,5.366666666666666
40.26,-3.1981140802469747,-0.21563712632582224,5.367999975968795,-2.9899977841020897,-0.24477183470447228,5.367999999999999
40.27,-3.197420822963123,-0.22568344041724492,5.369333310131218,-2.989214056933777,-0.2541639664262247,5.3693333333333335
40.28,-3.196696066657438,-0.23572753292324772,5.370666644251632,-2.9884008274295177,-0.26355358965222797,5.370666666666667
40.29,-3.1959397596951313,-0.24576930042135658,5.371999978336019,-2.9875581036155574,-0.2729406117107076,5.372
40.300000000000004,-3.1951518505665732,-0.25580863875849547,5.373333312502671,-2.98668589380924,-0.2823249399555456,5.373333333333334
40.31,-3.1943324642406696,-0.26584545862653386,5.3746666465486355,-2.985784206618925,-0.29170648176720004,5.374666666666667
40.32,-3.193481552618383,-0.275879656071704,5.375999980655932,-2.9848530509439004,-0.3010851445536461,5.3759999999999994
40.33,-3.192599060774934,-0.2859111270333146,5.377333314769406,-2.9838924359742975,-0.31046083575126315,5.377333333333333
40.34,-3.191685117986412,-0.29593978271813837,5.378666648800285,-2.9829023711909968,-0.31983346282578,5.378666666666667
40.35,-3.1907396154300143,-0.3059655131314396,5.379999982924332,-2.981882866365539,-0.3292029332731355,5.38
40.36,-3.1897626798057384,-0.31598823097272216,5.381333316952128,-2.980833931560025,-0.3385691546204442,5.381333333333334
40.37,-3.1887542628112953,-0.3260078315518387,5.382666651003337,-2.9797555771270186,-0.34793203442688264,5.382666666666666
40.38,-3.1877143136171164,-0.33602420959352214,5.383999985100993,-2.9786478137094408,-0.35729148028461244,5.384
40.39,-3.186642960547624,-0.3460372787135134,5.385333319084013,-2.9775106522404715,-0.36664739981966565,5.385333333333333
40.4,-3.1855400978549913,-0.3560469271715226,5.386666653155227,-2.976344103943434,-0.3759997006929095,5.386666666666667
40.410000000000004,-3.1844058536872915,-0.3660530696948573,5.387999987172401,-2.9751481803316886,-0.38534829060091,5.388
40.42,-3.1832401799679357,-0.37605560076613,5.389333321165212,-2.9739228932085195,-0.39469307727684844,5.389333333333334
40.43,-3.1820430294946362,-0.3860544142064683,5.39066665523459,-2.972668254667016,-0.4040339684914581,5.390666666666667
40.44,-3.1808145306940476,-0.3960494258753637,5.391999989180634,-2.9713842770899546,-0.41337087205390866,5.3919999999999995
40.45,-3.1795546254875857,-0.4060405281184559,5.393333323194848,-2.9700709731496726,-0.42270369581274714,5.3933333333333335
40.46,-3.1782633067877093,-0.4160276202778465,5.394666657203291,-2.968728355807953,-0.4320323476567551,5.394666666666667
40.47,-3.176940663885006,-0.4260106133621893,5.3959999911391,-2.967356438315886,-0.44135673551591015,5.396
40.480000000000004,-3.175586606778591,-0.4359893948346131,5.397333325167022,-2.9659552342137414,-0.45067676736227386,5.397333333333334
40.49,-3.1742012658106646,-0.44596388265956544,5.3986666590900345,-2.964524757330841,-0.459992351210884,5.398666666666667
