time,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,jx_ref,jy_ref,jz_ref,yaw_ref
6.9,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
6.95,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.050000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.1000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.15,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.2,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.300000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.3500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.4,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.45,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.550000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.6000000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.65,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.7,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.75,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.800000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.8500000000000005,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.9,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
7.95,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.0,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.05,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.1,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.15,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.200000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.25,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.3,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.35,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.4,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.450000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.5,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.55,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.6,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.65,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
8.700000000000001,-41.0,-28.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43757306811156016,0.08751461362231197,-0.037922999236335214,0.0
