time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4,plant_gust_force_x_N,plant_gust_force_y_N,plant_gust_force_z_N,plant_mass_kg,controller_nominal_mass_kg,fault_effectiveness_1,fault_effectiveness_2,fault_effectiveness_3,fault_effectiveness_4
0.24,1.2366190782043946e-05,-1.595231908744616e-05,0.030890634159978468,0.0,0.0,0.096,0.0002195488172809026,0.00017025185068251736,-5.938516866170138e-07,68.81083517867144,-68.7896310439258,68.77317796541783,-68.79439154555664,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.25,1.4337944783299577e-05,-1.8495470434706376e-05,0.033950525886974295,0.0,0.0,0.1,0.00022847074991345806,0.00017716998660464872,-6.469504341662417e-07,68.72304432372451,-68.70178992410638,68.6852974149673,-68.70656218854987,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.26,1.6506416142041613e-05,-2.1292300088406627e-05,0.037140445152073535,0.0,0.0,0.10400000000000001,0.00023662682913657006,0.00018349338556580613,-6.999109080689497e-07,68.63298209267124,-68.61181362623078,68.59538740744006,-68.61656717542422,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.27,1.8878132311742408e-05,-2.4351227449306017e-05,0.04045770340687659,0.0,0.0,0.10800000000000001,0.0002439866018454991,0.00018919843977601282,-7.526618158474617e-07,68.54096183578248,-68.52000570967408,68.50374390017204,-68.52471225298794,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.28,2.1458891967303878e-05,-2.767973330369982e-05,0.04389954654881024,0.0,0.0,0.11200000000000002,0.0002505324396620558,0.00019427150087054934,-8.05139356025435e-07,68.44718286366574,-68.42655789310179,68.41055271375934,-68.43119083253369,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.29,2.425376828846355e-05,-3.1284364037660904e-05,0.047463150437576485,0.0,0.0,0.11599999999999999,0.000256259544108279,0.00019870888254217505,-8.572854173825804e-07,68.34947865988053,-68.32944977518765,68.3139067216965,-68.3339496713272,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3,2.726706483949433e-05,-3.517067463134499e-05,0.05114564566381019,0.0,0.0,0.12,0.0002611766135481739,0.00020251737584215366,-9.090469132020561e-07,68.25206857017119,-68.23264360428591,68.21756882314422,-68.23700876490417,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.31,3.050237394178739e-05,-3.934330390168381e-05,0.0549440852679122,0.0,0.0,0.124,0.00026530773064130847,0.00020571571157888062,-9.603747610430106e-07,68.15404552502497,-68.13529146204472,68.12073694804282,-68.13950689111664,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.32,3.3962589125656933e-05,-4.380599046047419e-05,0.0588554732431,0.0,0.0,0.128,0.00026868926889848737,0.00020833216014426835,-1.0112235929185905e-06,68.05518851677216,-68.03717669556598,68.02319780596027,-68.04122640390355,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.33,3.764994363320659e-05,-4.8561622267412983e-05,0.06287677739046822,0.0,0.0,0.132,0.0002713677054928799,0.0002104028341487717,-1.0615513835059472e-06,67.95548459864968,-67.93827593716917,67.92491993557522,-67.94214626206845,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
