time,x_ref,y_ref,z_ref,yaw_ref
2.99,0.0,0.0,0.39866666666666667,0.0
3.0,0.0,0.0,0.4,0.0
3.01,0.0,0.0,0.4013333333333333,0.0
3.02,0.0,0.0,0.4026666666666667,0.0
3.03,0.0,0.0,0.40399999999999997,0.0
3.04,0.0,0.0,0.4053333333333333,0.0
3.05,0.0,0.0,0.4066666666666667,0.0
3.06,0.0,0.0,0.40800000000000003,0.0
3.07,0.0,0.0,0.4093333333333333,0.0
3.08,0.0,0.0,0.4106666666666667,0.0
3.09,0.0,0.0,0.412,0.0
3.1,0.0,0.0,0.41333333333333333,0.0
3.11,0.0,0.0,0.41466666666666663,0.0
3.12,0.0,0.0,0.41600000000000004,0.0
3.13,0.0,0.0,0.4173333333333333,0.0
3.14,0.0,0.0,0.4186666666666667,0.0
3.15,0.0,0.0,0.42,0.0
3.16,0.0,0.0,0.42133333333333334,0.0
3.17,0.0,0.0,0.42266666666666663,0.0
3.18,0.0,0.0,0.424,0.0
3.19,0.0,0.0,0.42533333333333334,0.0
3.2,0.0,0.0,0.4266666666666667,0.0
3.21,0.0,0.0,0.428,0.0
3.22,0.0,0.0,0.42933333333333334,0.0
3.23,0.0,0.0,0.43066666666666664,0.0
3.24,0.0,0.0,0.43200000000000005,0.0
3.25,0.0,0.0,0.43333333333333335,0.0
3.26,0.0,0.0,0.4346666666666666,0.0
3.27,0.0,0.0,0.43600000000000005,0.0
3.28,0.0,0.0,0.4373333333333333,0.0
3.29,0.0,0.0,0.43866666666666665,0.0
3.3,0.0,0.0,0.44,0.0
3.31,0.0,0.0,0.44133333333333336,0.0
3.32,0.0,0.0,0.4426666666666666,0.0
3.33,0.0,0.0,0.44399999999999995,0.0
3.34,0.0,0.0,0.4453333333333333,0.0
3.35,0.0,0.0,0.44666666666666666,0.0
3.36,0.0,0.0,0.448,0.0
3.37,0.0,0.0,0.44933333333333336,0.0
3.38,0.0,0.0,0.4506666666666666,0.0
3.39,0.0,0.0,0.45199999999999996,0.0
3.4,0.0,0.0,0.4533333333333333,0.0
3.41,0.0,0.0,0.45466666666666666,0.0
3.42,0.0,0.0,0.456,0.0
3.43,0.0,0.0,0.45733333333333337,0.0
3.44,0.0,0.0,0.45866666666666667,0.0
3.45,0.0,0.0,0.46,0.0
3.46,0.0,0.0,0.4613333333333334,0.0
3.47,0.0,0.0,0.4626666666666667,0.0
3.48,0.0,0.0,0.46399999999999997,0.0
3.49,0.0,0.0,0.46533333333333343,0.0
3.5,0.0,0.0,0.4666666666666667,0.0
3.51,0.0,0.0,0.4679999999999999,0.0
3.52,0.0,0.0,0.4693333333333334,0.0
3.53,0.0,0.0,0.4706666666666666,0.0
3.54,0.0,0.0,0.472,0.0
3.55,0.0,0.0,0.47333333333333333,0.0
3.56,0.0,0.0,0.4746666666666667,0.0
3.57,0.0,0.0,0.4759999999999999,0.0
3.58,0.0,0.0,0.4773333333333333,0.0
3.59,0.0,0.0,0.47866666666666663,0.0
3.6,0.0,0.0,0.48,0.0
3.61,0.0,0.0,0.48133333333333334,0.0
3.62,0.0,0.0,0.4826666666666667,0.0
3.63,0.0,0.0,0.484,0.0
3.64,0.0,0.0,0.48533333333333334,0.0
3.65,0.0,0.0,0.4866666666666667,0.0
3.66,0.0,0.0,0.48800000000000004,0.0
3.67,0.0,0.0,0.4893333333333334,0.0
3.68,0.0,0.0,0.49066666666666675,0.0
3.69,0.0,0.0,0.492,0.0
3.7,0.0,0.0,0.49333333333333335,0.0
3.71,0.0,0.0,0.4946666666666667,0.0
3.72,0.0,0.0,0.49600000000000005,0.0
3.73,0.0,0.0,0.4973333333333333,0.0
3.74,0.0,0.0,0.49866666666666676,0.0
3.75,0.0,0.0,0.5,0.0
3.76,0.0,0.0,0.5013333333333333,0.0
3.77,0.0,0.0,0.5026666666666667,0.0
3.78,0.0,0.0,0.504,0.0
3.79,0.0,0.0,0.5053333333333333,0.0
3.8,0.0,0.0,0.5066666666666667,0.0
3.81,0.0,0.0,0.508,0.0
3.82,0.0,0.0,0.5093333333333333,0.0
3.83,0.0,0.0,0.5106666666666666,0.0
3.84,0.0,0.0,0.512,0.0
3.85,0.0,0.0,0.5133333333333333,0.0
3.86,0.0,0.0,0.5146666666666667,0.0
3.87,0.0,0.0,0.516,0.0
3.88,0.0,0.0,0.5173333333333333,0.0
3.89,0.0,0.0,0.5186666666666666,0.0
3.9,0.0,0.0,0.52,0.0
3.91,0.0,0.0,0.5213333333333333,0.0
3.92,0.0,0.0,0.5226666666666667,0.0
3.93,0.0,0.0,0.524,0.0
3.94,0.0,0.0,0.5253333333333333,0.0
3.95,0.0,0.0,0.5266666666666666,0.0
3.96,0.0,0.0,0.528,0.0
3.97,0.0,0.0,0.5293333333333333,0.0
3.98,0.0,0.0,0.5306666666666666,0.0
3.99,0.0,0.0,0.532,0.0
4.0,0.0,0.0,0.5333333333333333,0.0
4.01,0.0,0.0,0.5346666666666666,0.0
