receive_time_s,stamp_s,sequence,frame_id,planner_id,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,yaw_ref,yaw_rate_ref,trajectory_status
1780692281.260988235,1780692281.260462046,161,map,ego_position_cmd,-0.15555214007653745,0.6635339402961173,1.248680222601033,-0.1410902731332528,-0.06999846303444185,-0.002567721525085908,0.031499308365498836,-0.06349062290996377,-0.002464436269177301,-2.681049555428466,0.45,1
1780692281.316200256,1780692281.315520763,162,map,ego_position_cmd,-0.16257975571295052,0.659948097320047,1.2485485065725892,-0.13947664379402117,-0.07316089007082774,-0.0026910085557361337,0.03292240053187248,-0.06276448970730952,-0.0024577681452373303,-2.6585073886294355,0.45,1
1780692281.371062040,1780692281.370511055,163,map,ego_position_cmd,-0.16950804892943924,0.6562140123314654,1.2484109643842423,-0.13779630554915942,-0.07627862201824766,-0.002813656508708632,0.034325379908211454,-0.06200833749712174,-0.002450805071952267,-2.6360197960286986,0.45,1
1780692281.426237345,1780692281.425583124,164,map,ego_position_cmd,-0.1763649276396816,0.6523167416777473,1.2482669933686479,-0.13604253375498637,-0.07936421743785672,-0.002936205613034349,0.035713897847035526,-0.061219140189743865,-0.002443516539287799,-2.6134849003309446,0.45,1
1780692281.481284857,1780692281.480549335,165,map,ego_position_cmd,-0.18311959880494708,0.6482737208228629,1.2481171828835924,-0.13422317437028836,-0.08240381946222619,-0.003058152385336237,0.037081718758001786,-0.06040042846662977,-0.0024359323834818682,-2.5909924139789595,0.45,1
1780692281.536397219,1780692281.535556316,166,map,ego_position_cmd,-0.18978677733621677,0.6440764852012708,1.247961163053382,-0.13233441834057189,-0.08540404980129755,-0.003179806786968164,0.0384318224105839,-0.05955048825325736,-0.0024280338795774725,-2.568482429379286,0.45,1
1780692281.591368198,1780692281.590564489,167,map,ego_position_cmd,-0.19638869903979517,0.63970930066095,1.2477982852599243,-0.13036918529742753,-0.08837491456790783,-0.003301631985007785,0.03976871155555853,-0.05866613338384239,-0.0024197881912836738,-2.545865776329514,0.45,1
1780692281.646280289,1780692281.645557404,168,map,ego_position_cmd,-0.202809372304835,0.6352513952732199,1.247631449517295,-0.128363127872949,-0.09126421753717576,-0.0034215170582095164,0.04106889789172909,-0.05776340754282706,-0.0024113421318130712,-2.523532401428814,0.45,1
1780692281.701563358,1780692281.700609207,169,map,ego_position_cmd,-0.20918664954803315,0.6306081710336824,1.2474570546853259,-0.1262736769651571,-0.09413399229661493,-0.0035420743223527674,0.04236029653347672,-0.056823154634320694,-0.0024025133934446217,-2.500993214530603,0.45,1
1780692281.756179571,1780692281.755486012,171,map,ego_position_cmd,-0.22160797689281939,0.6209057115999432,1.247090555301156,-0.12190757021997446,-0.09972358960176873,-0.00378160413347718,0.04487561532079593,-0.05485840659898852,-0.00238395936212102,-2.4559563509800446,0.45,1
1780692281.811277151,1780692281.810509205,172,map,ego_position_cmd,-0.2276361864983207,0.6158604269095003,1.2468988435324027,-0.11963719210927515,-0.10243628392424432,-0.003900350665419415,0.04609632776590995,-0.05383673644917382,-0.0023742539538278854,-2.4334960810295105,0.45,1
1780692281.866203308,1780692281.865477562,173,map,ego_position_cmd,-0.23357138937380761,0.6106614779095467,1.2467004694802628,-0.11729766505929606,-0.10510712521821343,-0.004019045142829857,0.04729820634819605,-0.052783949276683235,-0.002364211267438302,-2.410952093979062,0.45,1
1780692281.921173811,1780692281.920508385,174,map,ego_position_cmd,-0.23897974892336912,0.6057121029684035,1.2465108321856473,-0.11507044633578162,-0.10754088701551612,-0.004128872548989861,0.04839339915698226,-0.05178170085110173,-0.002354610879398393,-2.390005391828594,0.45,1
1780692281.976250887,1780692281.975541592,175,map,ego_position_cmd,-0.2450795813783801,0.5998719647967693,1.2462860656599173,-0.11244238415854622,-0.11028581162027105,-0.004254821543245948,0.04962861522912198,-0.0505990728713458,-0.0023432320740333144,-2.365876718078356,0.45,1
1780692282.031243563,1780692282.030494452,176,map,ego_position_cmd,-0.25060144348575425,0.594333617258977,1.2460719009987562,-0.1099501277665397,-0.11277064956858943,-0.004370910589284034,0.05074679230586525,-0.04947755749494287,-0.002332389988062039,-2.343531230528673,0.45,1
1780692282.086043835,1780692282.085504293,177,map,ego_position_cmd,-0.2560375777901266,0.5886310096348855,1.245850339211819,-0.1073839543356985,-0.11521691000555698,-0.00448730556173823,0.05184760950250065,-0.048322779451064335,-0.0023211734225983428,-2.3210206595788563,0.45,1
1780692282.141230106,1780692282.140521765,178,map,ego_position_cmd,-0.26133965770601153,0.5828123349612402,1.2456231588654443,-0.10476555073255811,-0.11760284596770519,-0.0046030368634612205,0.052921280685467344,-0.047144497829651154,-0.00230967241756312,-2.2985286403280716,0.45,1
1780692282.196262360,1780692282.195539474,179,map,ego_position_cmd,-0.2665184937132958,0.5768653620736227,1.2453897944033372,-0.1020894129331302,-0.11993332217098311,-0.004718387680516836,0.0539699949769424,-0.045940235819908595,-0.0022978583416689478,-2.2759971277301463,0.45,1
1780692282.251500130,1780692282.250557661,180,map,ego_position_cmd,-0.27154845489097346,0.57081991904338,1.2451513296372552,-0.09936896356952105,-0.12219680470093806,-0.004832827329254468,0.054988562115422135,-0.044716033606284476,-0.0022857860628860403,-2.253527103578812,0.45,1
1780692282.305793285,1780692282.305489779,182,map,ego_position_cmd,-0.28125413039737657,0.5583173399753738,1.2446541207495125,-0.09374280298891825,-0.12656435867881946,-0.005061297357590492,0.05695396140546876,-0.04218426134501322,-0.0022606148629440745,-2.208301381778868,0.45,1
1780692282.361178398,1780692282.360503912,183,map,ego_position_cmd,-0.2858359654592783,0.5519846549863683,1.2444001550426174,-0.09089309474386575,-0.12862618445667526,-0.00517317146484599,0.05788178300550387,-0.040901892634739596,-0.0022477578490325036,-2.185968345729701,0.45,1
